Name	log2FoldChange
AFF2|ENST00000370460.7|66	-0.707193076452059
AFF2|ENST00000370460.7|67	0.858136037724186
AFF2|ENST00000370460.7|68	-1.50117293808904
AFF2|ENST00000370460.7|69	-3.54987349331013
AFG3L2|ENST00000269143.8|1	0.687902299696644
AFG3L2|ENST00000269143.8|2	1.43279856070608
AFG3L2|ENST00000269143.8|3	0.527693108542173
AFG3L2|ENST00000269143.8|4	-2.72083854204111
AGRP|ENST00000290953.3|1	-1.7216236389638
AHDC1|ENST00000673934.1|1	0.144274921376824
AHDC1|ENST00000673934.1|2	0.0189204955441521
AHDC1|ENST00000673934.1|3	-0.658346520942175
AHDC1|ENST00000673934.1|4	0.0496511260814902
AHDC1|ENST00000673934.1|5	-0.274721460060976
AHSP|ENST00000302312.9|1	0.189260063000185
AKT3|ENST00000673466.1|1	-0.322749844388767
AKT3|ENST00000673466.1|2	-0.868178132427127
AKT3|ENST00000673466.1|3	-0.643967337778232
AKT3|ENST00000673466.1|4	2.68905802902035
AKT3|ENST00000673466.1|5	1.29168242773265
AKT3|ENST00000673466.1|6	0.480763884490253
AKT3|ENST00000673466.1|7	1.20523109182238
AKT3|ENST00000673466.1|8	-0.404141882644734
AKT3|ENST00000673466.1|9	0.406180086775382
AKT3|ENST00000673466.1|10	0.840355238148721
AKT3|ENST00000673466.1|11	-0.559773513074753
AKT3|ENST00000673466.1|12	0.153203665081058
AKT3|ENST00000673466.1|13	0.601905998478528
AKT3|ENST00000673466.1|14	0.453549665545316
AKT3|ENST00000673466.1|15	0.0265577195184681
AKT3|ENST00000673466.1|16	0.0536899589042129
AKT3|ENST00000673466.1|17	0.583909893154592
AKT3|ENST00000673466.1|18	0.500804060510697
AKT3|ENST00000673466.1|19	0.403139985119861
AKT3|ENST00000673466.1|20	0.878844362096705
AKT3|ENST00000673466.1|21	0.219552475162103
AKT3|ENST00000673466.1|22	0.0510918549521774
AKT3|ENST00000673466.1|23	-2.34471119870566
AKT3|ENST00000673466.1|24	-2.09536078216958
AKT3|ENST00000673466.1|25	-4.41559718473154
AKT3|ENST00000673466.1|26	-5.50025428885435
AKT3|ENST00000673466.1|27	-0.92688758650242
AKT3|ENST00000673466.1|28	1.16267872939064
AKT3|ENST00000673466.1|28|mutated	1.06868449490633
AKT3|ENST00000673466.1|29	0.898688920993455
AKT3|ENST00000673466.1|29|mutated	0.866125478940572
AKT3|ENST00000673466.1|30	-0.301708709728807
AKT3|ENST00000673466.1|31	-0.8242487429148
AKT3|ENST00000673466.1|32	-2.69276405495929
AKT3|ENST00000673466.1|33	-1.09837820565127
AKT3|ENST00000673466.1|34	0.474817458926397
AKT3|ENST00000673466.1|35	0.776768251430755
AKT3|ENST00000673466.1|36	-0.81559545785229
AKT3|ENST00000673466.1|37	-1.80296639037778
AKT3|ENST00000673466.1|37|mutated	-1.85433650281722
AKT3|ENST00000673466.1|38	-1.22801568282409
AKT3|ENST00000673466.1|38|mutated	-1.20502446126555
AKT3|ENST00000673466.1|40	0.457573536940977
ALDH1A2|ENST00000249750.9|1	0.118581339947155
ALDH1A2|ENST00000249750.9|2	0.426296368161411
ALDH1A2|ENST00000249750.9|3	0.650370284194701
ALDH1A2|ENST00000249750.9|4	-0.4599426483029
ALDH1A2|ENST00000249750.9|5	0.37988671390565
ALDH1A2|ENST00000249750.9|6	0.152236506067914
ALDH1A2|ENST00000249750.9|7	0.0147904631236222
ALDH1A2|ENST00000249750.9|8	0.840639553844387
ALDH1A2|ENST00000249750.9|9	0.489160035284341
ALDH1A2|ENST00000249750.9|10	-0.415447717196413
ALDH1A2|ENST00000249750.9|11	-0.0092219446332426
ALDH1A2|ENST00000249750.9|12	-0.58468955172203
ALDH1A2|ENST00000249750.9|13	-1.11533294854896
ALX4|ENST00000652299.1|1	1.23875016859655
ALX4|ENST00000652299.1|2	1.00013632047181
ALX4|ENST00000652299.1|3	0.797847683070412
ALX4|ENST00000652299.1|4	1.26130377488987
ALX4|ENST00000652299.1|5	1.43114510980021
ALX4|ENST00000652299.1|6	1.01363852916517
ALX4|ENST00000652299.1|7	1.92168913158055
ALX4|ENST00000652299.1|8	1.20621622335469
ALX4|ENST00000652299.1|9	1.36190380348348
ALX4|ENST00000652299.1|10	1.06925889132835
ALX4|ENST00000652299.1|11	1.11805428839855
ALX4|ENST00000652299.1|12	1.21214922669235
ALX4|ENST00000652299.1|13	1.15532248080738
ALX4|ENST00000652299.1|14	0.440695211850428
ALX4|ENST00000652299.1|15	0.436353628977528
ALX4|ENST00000652299.1|16	0.895964230895322
ALX4|ENST00000652299.1|17	1.12192795755326
ALX4|ENST00000652299.1|18	1.00570688559646
ALX4|ENST00000652299.1|19	0.0323330742660817
ALX4|ENST00000652299.1|20	1.10335642137194
ALX4|ENST00000652299.1|21	1.48122797887211
ALX4|ENST00000652299.1|22	1.32255122078032
ALX4|ENST00000652299.1|23	1.0632657241434
ALX4|ENST00000652299.1|24	0.687838930487061
ALX4|ENST00000652299.1|25	0.991855285147399
ALX4|ENST00000652299.1|26	1.47046643181731
ALX4|ENST00000652299.1|27	0.361325024458581
ALX4|ENST00000652299.1|28	-0.121816904346634
ALX4|ENST00000652299.1|29	-0.411830929336455
ALX4|ENST00000652299.1|30	-1.20329225061495
ALX4|ENST00000652299.1|31	-2.95123681099906
ALX4|ENST00000652299.1|32	-0.626397468151101
ANK2|ENST00000357077.9|1	0.626121248573859
ANK2|ENST00000357077.9|2	-0.682392865828192
ANK2|ENST00000357077.9|3	0.766867890561148
ANK2|ENST00000357077.9|4	-0.872563301203177
