"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BRWD3|ENST00000373275.5|43",1432.93463988865,-3.08760381789585,0.120289274156948,-25.6681556982985,2.65163237204349e-145,9.68492555398811e-144
"BRWD3|ENST00000373275.5|46",1766.93061216417,-2.5383508057291,0.108760722125477,-23.3388557571419,1.78850247707067e-120,4.62770187371634e-119
"BRWD3|ENST00000373275.5|47",873.80099821129,-4.83598241063309,0.16054836271385,-30.1216551130602,2.52248693129796e-199,2.05574105013263e-197
"BRWD3|ENST00000373275.5|50",412.710119415129,-1.85296151691575,0.153120800957099,-12.1013050175653,1.03945446333986e-33,4.12203391950066e-33
"BUB1B|ENST00000287598.11|2",1562.80265404022,-2.22691557197347,0.100385881289159,-22.1835535373634,4.95098716468873e-109,1.06677745023329e-107
"BUB3|ENST00000368865.9|1",654.441141120587,-4.06521070033501,0.17796619712888,-22.8426002573458,1.73111628977847e-115,4.12301653112248e-114
"BUB3|ENST00000368865.9|2",2475.86592586875,-2.38054599183936,0.129902618427983,-18.325619765387,5.16892531487067e-75,5.83635487956179e-74
"BUB3|ENST00000368865.9|3",449.538875347668,-3.07301476681487,0.159805767778292,-19.2296861967976,2.08888234005778e-82,2.75907502027478e-81
"BUB3|ENST00000368865.9|6",1125.20207347599,-2.88165362260491,0.137346551390723,-20.9808953586842,9.80302988740391e-98,1.72452713731423e-96
"BUB3|ENST00000368865.9|7",831.918500730086,-1.38516205485796,0.11762142056147,-11.776443850498,5.16254908657228e-32,1.94672137416229e-31
"BUB3|ENST00000368865.9|11",1818.78872397557,-5.00043651482378,0.126982652427841,-39.3788948271129,0,0
"BUB3|ENST00000368865.9|12",3659.60938903602,-3.35036391305633,0.0855661896101485,-39.1552309191405,0,0
"BUB3|ENST00000368865.9|17",8633.46977284378,1.01225346196505,0.0819754831625896,12.3482463647985,4.97848003889262e-35,2.06732030731139e-34
"BUB3|ENST00000368865.9|22",6433.2611871934,1.52557949571329,0.0744688776145514,20.4861352095252,2.86233386866115e-93,4.63388645223791e-92
"BUB3|ENST00000368865.9|27",2274.92048922445,-1.11283044375689,0.0850910966178839,-13.0781067348826,4.39244578854167e-39,2.05874415284543e-38
"BUB3|ENST00000368865.9|31",2705.34887369773,-1.1977146190685,0.0805565255321181,-14.8680024511604,5.317640976694e-50,3.39943110463149e-49
"BUB3|ENST00000368865.9|32",1697.70104350174,-2.09247113522925,0.101948911206698,-20.5247031131783,1.2955227437915e-93,2.10303014507075e-92
"BUB3|ENST00000368865.9|36",3210.32326925352,1.69950827953634,0.118795667376202,14.3061469923338,2.00307803824172e-46,1.16207626625355e-45
"BUB3|ENST00000368865.9|38",1459.37493112029,1.00065812190919,0.103343252037004,9.68285884356415,3.56602132034807e-22,9.79388707422509e-22
"BUB3|ENST00000368865.9|39",5431.65559679077,1.39815275326049,0.0998416406928284,14.0037037007638,1.47954752172319e-44,8.10840773570166e-44
"BUB3|ENST00000368865.9|46",1210.42143141732,-1.01813839909447,0.0947253472826323,-10.7483205741822,6.03504195022439e-27,1.94093429701176e-26
"BUB3|ENST00000368865.9|47",577.32635617521,-1.26791057923328,0.144861598639454,-8.75256514591546,2.08557055680802e-18,5.05567285927965e-18
"BUB3|ENST00000368865.9|49",142.71243799473,-2.44213588224943,0.248273844128927,-9.83646058576048,7.84212997202509e-23,2.19301393708825e-22
"CACNA1A|ENST00000360228.11|1",900.695040499842,1.48894572897034,0.113862944621652,13.0766487193692,4.47749367757058e-39,2.09614592642812e-38
"CACNA1A|ENST00000360228.11|4",342.535252130324,-2.07598429959929,0.171033337307449,-12.1378927189353,6.65170846158941e-34,2.65624891232804e-33
"CACNA1A|ENST00000360228.11|6",900.228177137558,-1.47482967974447,0.120951792946108,-12.1935330086558,3.36509507657187e-34,1.35965730243949e-33
"CACNA1C|ENST00000399655.6|1",501.499633564426,1.40329513541957,0.136617632024629,10.2716985693807,9.45255033809726e-25,2.81555328320251e-24
"CACNA1C|ENST00000399655.6|3",1961.0973342695,1.444134019106,0.0973774981880468,14.8302641367641,9.33648594669665e-50,5.93374544516848e-49
"CACNA1C|ENST00000399655.6|4",1252.37281834165,1.09714780622984,0.385322320216887,2.84735077275639,0.00440847572734066,0.00557398830749774
"CACNA1C|ENST00000399655.6|9",6922.79854704895,1.4886158508047,0.108425485156359,13.7293907300298,6.77004228290029e-43,3.52937800474958e-42
"CACNA1C|ENST00000399655.6|10",1727.39658124469,-1.78084142642253,0.113775257655086,-15.652273289692,3.20560912824864e-55,2.33596090975783e-54
"CACNA1C|ENST00000399655.6|11",445.962794163411,-1.0919297105031,0.144591711352422,-7.55181400295954,4.29237200464251e-14,8.93374159409611e-14
"CACNA1C|ENST00000399655.6|14",12171.0858201192,1.06114037602259,0.083621989177914,12.6897289391779,6.74187058498321e-37,2.96177519648327e-36
"CACNA1C|ENST00000399655.6|15",8674.33727632621,1.70649786521698,0.0803879594018948,21.2282769448774,5.23468108113543e-100,9.55967673048818e-99
"CACNA1C|ENST00000399655.6|16",4160.2635575599,1.38424347179779,0.0936773414909785,14.7767160101474,2.0701664108736e-49,1.30255218499295e-48
"CACNA1C|ENST00000399655.6|17",5705.28263463705,1.37995711354444,0.0941785604426542,14.6525611249357,1.29731860705297e-48,7.9947926504602e-48
"CACNA1C|ENST00000399655.6|18",6324.1753343316,1.23288122306493,0.0781275355693341,15.7803674988674,4.24708068167206e-56,3.16025009729387e-55
"CACNA1C|ENST00000399655.6|25",558.353645307923,2.09852335946712,0.153401098206866,13.6799761148855,1.33736620651055e-42,6.88215083934553e-42
"CACNA1C|ENST00000399655.6|26",6388.7482259769,1.17544726959515,0.0885310998019338,13.2772242999909,3.13812454418398e-40,1.52267039446432e-39
"CACNA1C|ENST00000399655.6|29",1866.01302878724,1.21941791443395,0.100225413432139,12.166753647363,4.67300623205624e-34,1.8798728898601e-33
"CACNA1C|ENST00000399655.6|30",6292.84660952055,1.61079986274852,0.0955978803033993,16.8497445512005,1.05368820249932e-63,9.28175343083964e-63
"CACNA1C|ENST00000399655.6|31",5210.21289373579,2.02172330280311,0.105470217819309,19.168665283945,6.76215538468047e-82,8.81508395086747e-81
"CACNA1C|ENST00000399655.6|32",6135.88517250229,1.0657106075035,0.0890829438112452,11.9631274170911,5.5434078203698e-33,2.15407154356245e-32
"CACNA1C|ENST00000399655.6|37",3946.95450989554,1.49020554135508,0.0909867357273734,16.3782723870898,2.73398884016269e-60,2.25417662113896e-59
"CACNA1C|ENST00000399655.6|45",3327.69834930139,1.19991596239157,0.12110728378089,9.90787609903366,3.8473777726812e-23,1.08706570086606e-22
"CACNA1C|ENST00000399655.6|49",451.469038987219,-2.73012339181446,0.153809748506836,-17.7500023133651,1.72346926766186e-70,1.79228835300252e-69
"CACNB2|ENST00000377329.10|6",1972.84185614102,-1.67542901016749,0.0999825328431846,-16.7572171110656,5.01557353042564e-63,4.3731128744177e-62
"CACNB2|ENST00000377329.10|7",5717.81342300686,1.12404155299689,0.0710045186353714,15.8305636683373,1.91497980037186e-56,1.43743471230921e-55
"CACNB2|ENST00000377329.10|11",1195.8067319214,-2.27919090805095,0.123309338896144,-18.483522241333,2.80272710688667e-76,3.29183046475512e-75
"CACNB2|ENST00000377329.10|15",4641.31398574377,3.50739522160284,0.0884048065585724,39.674259332031,0,0
"CACNB2|ENST00000377329.10|17",172.978598167549,-1.35146362103221,0.213237302667271,-6.33783866203274,2.33010633121666e-10,4.20465037625781e-10
"CACNB2|ENST00000377329.10|18",1346.47175977876,-2.4070233610485,0.121243190107543,-19.8528540771112,1.0411596649215e-87,1.52296615210739e-86
"CACNB2|ENST00000377329.10|19",122.91867640147,-3.59659181177475,0.309694189932109,-11.6133654705088,3.52464334145591e-31,1.29803957056999e-30
"CACNB2|ENST00000377329.10|20",34.3069939559467,-1.96779340357937,0.480181094626001,-4.09802348655985,4.16693009052619e-05,5.91256928633231e-05
"CACNB2|ENST00000377329.10|23",3098.09564161393,-1.32072043114929,0.128307790907975,-10.2933767451155,7.54818990322967e-25,2.25617053494739e-24
"CACNB2|ENST00000377329.10|25",859.015327853846,-2.83423944041538,0.12489977262971,-22.6921104878072,5.36030072910396e-114,1.25422661591143e-112
"CACNB2|ENST00000377329.10|26",718.770645720672,-2.77770276768664,0.139579874666979,-19.9004532301946,4.03265759548339e-88,5.96435036961617e-87
"CACNB2|ENST00000377329.10|28",1855.62131650404,-1.10358438437623,0.102652393205588,-10.7506931880878,5.88179108908136e-27,1.89215513553154e-26
"CAMTA1|ENST00000303635.12|8",774.692565444049,-1.04809257369036,0.127853078987933,-8.19763264198964,2.45167222041078e-16,5.52398593201452e-16
"CAMTA1|ENST00000303635.12|11",489.200729055888,-1.5951326201584,0.136611633240533,-11.6764039951842,1.68264426741886e-31,6.24089112188173e-31
"CAMTA1|ENST00000303635.12|12",306.856833499481,-2.42403932569612,0.18010604259595,-13.4589561280529,2.72742072006235e-41,1.36087048006443e-40
"CAMTA1|ENST00000303635.12|13",93.1886909782087,-3.37951256976563,0.376222546147414,-8.9827486533501,2.64085316810794e-19,6.59800228444902e-19
"CAMTA1|ENST00000303635.12|14",1719.05658107821,-1.09441050737579,0.0876449459015123,-12.4868638587055,8.80567612887153e-36,3.73290870572827e-35
"CAMTA1|ENST00000303635.12|16",16617.6373097468,1.59977748353646,0.0793509634060702,20.1607821111102,2.16433852003376e-90,3.34564844774251e-89
"CAMTA1|ENST00000303635.12|16|mutated",7780.464182151,1.62148786718828,0.0701809278528885,23.1043948376859,4.18217622459751e-118,1.04380148272246e-116
"CAMTA1|ENST00000303635.12|21",2489.6013597245,-1.41788590655653,0.102631549942666,-13.8153024810463,2.06086751297685e-43,1.09437911371731e-42
"CAMTA1|ENST00000303635.12|22",481.421960292868,-1.92551361736873,0.161287469670007,-11.938395594576,7.46492225787382e-33,2.88762572325891e-32
"CASK|ENST00000378163.7|1",1827.78522648923,-2.5356941438366,0.105131370849792,-24.1192911624782,1.56874168249883e-128,4.59499397465427e-127
"CASK|ENST00000378163.7|2",303.906637296475,-3.54491530417664,0.230356735315983,-15.38880684046,1.94587383851837e-53,1.36724742436657e-52
"CASK|ENST00000378163.7|5",1027.65719693277,-1.74843319529167,0.158122328967342,-11.0574718112885,2.01702875627075e-28,6.75160785138967e-28
"CASK|ENST00000378163.7|6",1056.06864730392,-3.131327705838,0.129520842820729,-24.1762455960242,3.95581198416509e-129,1.17303533589846e-127
"CASK|ENST00000378163.7|8",238.142789969923,-1.37520213344779,0.182110338882141,-7.55147753768003,4.30347775447222e-14,8.95530024293507e-14
"CASK|ENST00000378163.7|9",1851.30635564485,-1.5588552154601,0.0928088221701481,-16.7964120113735,2.5926026675789e-63,2.27208339119204e-62
"CASK|ENST00000378163.7|11",12422.0356129859,1.401577036651,0.0823461838536733,17.0205463211454,5.78285421683893e-65,5.22069280465187e-64
"CASK|ENST00000378163.7|12",3490.51020587949,2.15029304669413,0.119574533045691,17.9828680231808,2.65402111253677e-72,2.85927814102432e-71
"CASK|ENST00000378163.7|12|mutated",11120.6923108322,2.08374034272516,0.116981637071581,17.8125421637767,5.64850545163957e-71,5.9358855535651e-70
"CASK|ENST00000378163.7|22",3562.782912987,-1.40109468614366,0.107795218565321,-12.9977442857972,1.26005329744862e-38,5.80817179816639e-38
"CASK|ENST00000378163.7|32",3182.78587969176,1.22294178005938,0.103943543063057,11.7654425087039,5.88171405785918e-32,2.21372712576667e-31
"CASK|ENST00000378163.7|36",3990.529293091,1.72210910151507,0.298152246504428,5.77593870817769,7.65252289581808e-09,1.29396223418349e-08
"CASK|ENST00000378163.7|38",5307.18079676397,1.40016256752881,0.0913448815202046,15.32830897831,4.94698052734326e-53,3.44362735139874e-52
"CASK|ENST00000378163.7|39",5450.10301312387,1.48018786607535,0.101481799300804,14.5857471613003,3.46111802842833e-48,2.11228700868932e-47
"CASK|ENST00000378163.7|40",326.028600623448,-2.1699980456346,0.17174576998057,-12.6349431830554,1.35491984784571e-36,5.91112155032471e-36
"CAV1|ENST00000341049.7|1",1229.90940152216,-1.40387927118813,0.0984421055562754,-14.2609634693926,3.83128176967992e-46,2.20455118159296e-45
"CAV1|ENST00000341049.7|8",9017.49861625987,1.17800702376964,0.0949072670164797,12.4121899281441,2.24429104239586e-35,9.42067508335754e-35
"CAV1|ENST00000341049.7|13",1129.38614258042,-2.36917188037156,0.110053258527172,-21.5275032477718,8.60460527300481e-103,1.65197389696471e-101
"CAV3|ENST00000343849.3|1",11147.7377878296,1.64701583901423,0.0881791887382669,18.6780561556638,7.46898799123941e-78,9.10259167192759e-77
"CAV3|ENST00000343849.3|4",5417.68660862679,1.55764344724321,0.0778701200522913,20.0030954902499,5.17581332765101e-89,7.80935058756412e-88
"CBFB|ENST00000412916.7|11",101.449156030431,-2.8974654784716,0.339677550101944,-8.53004703314075,1.46288228731709e-17,3.44038669062795e-17
"CBFB|ENST00000412916.7|12",789.359404755409,-3.80981153301032,0.141377157452651,-26.9478577844959,6.04376877742391e-160,2.70165484901263e-158
"CBFB|ENST00000412916.7|13",2348.9090082437,-1.75556320700831,0.0923754235086275,-19.0046566535562,1.56063840738055e-80,1.99748377354904e-79
"CBFB|ENST00000412916.7|16",1160.09043373488,-2.29476184341707,0.115105054642174,-19.9362386869175,1.97358333207916e-88,2.94439954150788e-87
"CCNA2|ENST00000274026.10|1",598.210910513401,-2.66378217643757,0.147494947460174,-18.0601588210799,6.56334926822439e-73,7.16110421068562e-72
"CCNA2|ENST00000274026.10|2",813.868112292743,-2.60690648156281,0.141927306274389,-18.3678993845121,2.37424575340376e-75,2.71407100436803e-74
"CCNA2|ENST00000274026.10|6",1999.21039640588,-3.49077861366999,0.109304538532328,-31.9362641345177,8.38182607771048e-224,1.11571418234413e-221
"CCNA2|ENST00000274026.10|7",356.635533696974,-2.06328960731261,0.173631664872387,-11.883141297004,1.44820793935791e-32,5.5518499563225e-32
"CCNA2|ENST00000274026.10|8",935.30991572367,-1.43731707048583,0.106785306814798,-13.459876769176,2.69365070517967e-41,1.34458064366885e-40
"CD2AP|ENST00000359314.5|3",83.582094606277,1.04412210056722,0.357345605886097,2.9218831388122,0.00347922056316579,0.00442427155787349
"CD2AP|ENST00000359314.5|7",1881.56062734167,-1.43354329694521,0.106626887585008,-13.4444822447089,3.31719450318834e-41,1.64896224681313e-40
"CD2AP|ENST00000359314.5|8",351.489045284684,-1.47440854300959,0.161699617403941,-9.11819438215722,7.63863168730721e-20,1.94496934354815e-19
"CD2AP|ENST00000359314.5|9",54.8230192844656,-1.10416534016183,0.36813662861195,-2.99933572034127,0.00270568990711852,0.00345861770030729
"CD2AP|ENST00000359314.5|11",21.240683511371,-2.5042631912358,0.646132645832576,-3.87577257918755,0.000106286921345157,0.000147494187155679
"CD2AP|ENST00000359314.5|12",115.688550061941,-2.3182275720602,0.301926433980927,-7.67812059876361,1.61439477322796e-14,3.41523033432297e-14
"CD2AP|ENST00000359314.5|16",824.670825424236,-1.52224317327926,0.115675993947391,-13.159542627069,1.49991067346535e-39,7.12769927334983e-39
"CD2AP|ENST00000359314.5|19",581.08437517963,-4.15179264964141,0.168254198563613,-24.6757149900881,1.94974924137346e-134,6.16305960729657e-133
"CD2AP|ENST00000359314.5|20",695.796051855567,-6.10141257688087,0.239257594236795,-25.5014374625964,1.90019015877272e-143,6.79530689614841e-142
"CD2AP|ENST00000359314.5|21",1668.44884899679,-2.99908189273671,0.103656906518816,-28.9327744137561,4.6227143694692e-184,2.88438115345005e-182
"CD2AP|ENST00000359314.5|22",221.181606102429,-5.91999092117192,0.386175760853393,-15.329783796087,4.8359347358809e-53,3.3682847753403e-52
"CDC73|ENST00000367435.5|2",68.9940599176059,-1.0994421197335,0.32278512509994,-3.40611147862867,0.000658952663433698,0.000874418797954775
"CDC73|ENST00000367435.5|3",532.294683075847,-1.29021837698136,0.137471037797277,-9.38538326075629,6.26880338969544e-21,1.65091810526602e-20
"CDC73|ENST00000367435.5|5",1339.77912438235,-1.63834881114258,0.10170414481279,-16.1089679693816,2.20676191595822e-58,1.73927682586707e-57
"CDC73|ENST00000367435.5|11",306.028641888537,-1.15061997579508,0.172428882750087,-6.67301183794569,2.50606168224477e-11,4.71460724769037e-11
"CDC73|ENST00000367435.5|15",1236.24305979086,-1.12046885352647,0.0968782403054248,-11.5657432463059,6.14568158090761e-31,2.24193865223122e-30
"CDC73|ENST00000367435.5|15|mutated",801.277948066791,-1.30478819087604,0.122912548364137,-10.6155816329714,2.52218696811689e-26,7.93273821949078e-26
"CDC73|ENST00000367435.5|16",1068.34941821341,-1.65856362590528,0.105572465601565,-15.7101912554052,1.28790007139305e-55,9.45986686406423e-55
"CDC73|ENST00000367435.5|16|mutated",491.106441731408,-1.51308959627788,0.160665866551812,-9.41761700074569,4.61441419672678e-21,1.22086312007038e-20
"CDC73|ENST00000367435.5|19",659.719310995432,-2.4852555294709,0.160985509575032,-15.4377591873421,9.1214617538857e-54,6.46215918459791e-53
"CDC73|ENST00000367435.5|23",217.223502320607,-4.95277253150622,0.308658075854757,-16.046145942531,6.08257870976391e-58,4.74409459264138e-57
"CDC73|ENST00000367435.5|24",51.4209310681591,-4.63070743857423,0.589394953095901,-7.85671376086717,3.94342612839389e-15,8.52440364817012e-15
"CDC73|ENST00000367435.5|27",517.522129552875,-1.72703454223043,0.146050114391179,-11.8249448104146,2.90093315707535e-32,1.10292539580332e-31
"CDC73|ENST00000367435.5|28",378.238190715522,-1.16518061363216,0.180137886062146,-6.46827071807748,9.91307859954079e-11,1.81615968225262e-10
"CDC73|ENST00000367435.5|30",39.1791938571007,-2.10045259478454,0.452106281566336,-4.64592658944586,3.3855338873965e-06,5.08305784867554e-06
"CDH1|ENST00000261769.10|9",1274.97038485217,1.17055500700046,0.0994885214222959,11.7657292546529,5.86176328516737e-32,2.20691150711204e-31
"CDH1|ENST00000261769.10|10",9462.30704005031,1.36846223798161,0.0944958706427145,14.481714689478,1.5810328451884e-47,9.47038674267853e-47
"CDH1|ENST00000261769.10|11",2323.28776931978,1.27802363509939,0.081496601163343,15.6819255877661,2.01065209257441e-55,1.47415006542481e-54
"CDKL5|ENST00000623535.2|1",1839.76268353862,1.35792067142436,0.116832121805899,11.6228366859618,3.15484117936751e-31,1.16328092732603e-30
"CDKL5|ENST00000623535.2|13",1827.15769032331,-1.17327605382982,0.0967377717822877,-12.1284171861052,7.46789030355839e-34,2.97523531215928e-33
"CDKL5|ENST00000623535.2|16",1122.05507071826,1.18458844305429,0.144269776435225,8.21092589400488,2.19489324249065e-16,4.96222325816909e-16
"CDKL5|ENST00000623535.2|17",10668.463559219,1.7716576670613,0.0700565038052132,25.2889820477948,4.22269634308471e-141,1.44536863400442e-139
"CDKL5|ENST00000623535.2|20",1904.95976138899,1.37252223974712,0.0870202024209233,15.7724551490713,4.81414236670286e-56,3.57775592761168e-55
"CDKL5|ENST00000623535.2|22",10421.2483727546,1.21218732685358,0.0843553024130785,14.37001933699,7.9808961086226e-47,4.68911894954874e-46
"CDKL5|ENST00000623535.2|23",3969.53319409467,1.01340623601829,0.0983851154330227,10.3004019618007,7.01674856637225e-25,2.09941677884964e-24
"CDKL5|ENST00000623535.2|32",8085.09434543398,1.42219056458303,0.0891915713035276,15.9453471196643,3.06929951337993e-57,2.34205147581475e-56
"CDKL5|ENST00000623535.2|35",570.345634741982,1.07173947834479,0.180364703570759,5.94206880352472,2.81447234435896e-09,4.86121376664077e-09
"CDKL5|ENST00000623535.2|38",3009.48122045412,-1.08245240755498,0.0830615294375175,-13.031934457326,8.05394993753223e-39,3.73833088925363e-38
"CDKL5|ENST00000623535.2|44",2860.26874961157,-1.25717683184344,0.086807972845238,-14.4822738123922,1.56822258986666e-47,9.39835248954606e-47
"CDKL5|ENST00000623535.2|45",1240.21715238992,-1.4164276496894,0.102767069565803,-13.7828942254935,3.23056245694303e-43,1.70418926614608e-42
"CDKL5|ENST00000623535.2|49",1294.52099233414,-2.59286147653419,0.124898379564698,-20.7597687461676,1.00046942659216e-95,1.68811601839072e-94
"CDKL5|ENST00000623535.2|51",448.04347888404,-1.15897947010986,0.150842348485838,-7.68338256294567,1.54942001841904e-14,3.28009397785123e-14
"CDKL5|ENST00000623535.2|58",984.127622952936,-1.13667579417983,0.109433820644053,-10.3868784575931,2.84512564209463e-25,8.66178845629033e-25
"CDKL5|ENST00000623535.2|59",704.871535410642,-1.26202884920916,0.116114208808497,-10.8688580162534,1.62218533908691e-27,5.29530800061611e-27
"CDKL5|ENST00000623535.2|62",5710.01267124459,1.50266396410466,0.0932767631443082,16.1097353022413,2.17954848261365e-58,1.71895923776903e-57
"CDKL5|ENST00000623535.2|63",216.364398965019,2.05711733616202,0.21159653035244,9.7218859531186,2.43234000402957e-22,6.71106247081397e-22
"CDKL5|ENST00000623535.2|69",10514.0009827334,1.27839080928116,0.0750239945678068,17.0397593016158,4.16441933765762e-65,3.77666492544574e-64
"CDKL5|ENST00000623535.2|71",420.279625244982,-4.84037682542568,0.242795590742649,-19.9360161797841,1.98237947227976e-88,2.95384403954123e-87
"CDKL5|ENST00000623535.2|72",675.25911717073,-2.3623092095541,0.133535034443159,-17.6905575334962,4.95824080949977e-70,5.10745699895161e-69
"CDKL5|ENST00000623535.2|73",281.052324425788,-2.72203767054992,0.197290759165903,-13.7970865034836,2.65362401374704e-43,1.40417030409406e-42
"CDKL5|ENST00000623535.2|81",683.110311757758,-1.402733051462,0.129784334332386,-10.8081846601725,3.14838663981768e-27,1.01967212611559e-26
"CDKL5|ENST00000623535.2|82",938.784790378903,-1.46706763518075,0.119670080331621,-12.2592684079038,1.49846612330051e-34,6.10391844853456e-34
"CDKL5|ENST00000623535.2|83",2866.82655886805,-1.26938525048272,0.0965762937840789,-13.1438596444875,1.84567029918912e-39,8.73612413444714e-39
"CDKL5|ENST00000623535.2|84",605.863004558116,-2.46529018760835,0.156842867833743,-15.7182167200718,1.13472756637465e-55,8.35014511373972e-55
"CDKN1B|ENST00000228872.9|1",1339.67192744633,-1.96528267748771,0.111857411356137,-17.5695347644917,4.2161569417427e-69,4.24093704131633e-68
"CDKN1B|ENST00000228872.9|2",923.565462650901,-2.65397007498243,0.133522303074666,-19.876604985598,6.48781126393952e-88,9.54840036142451e-87
"CDKN1B|ENST00000228872.9|3",597.017919604355,-2.3831727398546,0.139068261409122,-17.1367119694091,7.89931824262611e-66,7.296363342071e-65
"CDKN1B|ENST00000228872.9|5",5846.03628321997,1.15906973556788,0.111137379516486,10.429162003014,1.82490585077908e-25,5.58711272484879e-25
"CDKN1B|ENST00000228872.9|7",2262.9640961846,-1.09231695601054,0.0880727296751916,-12.402442390953,2.53477833364388e-35,1.062142162891e-34
"CDKN1B|ENST00000228872.9|8",1727.57661021715,-1.18989019934541,0.144137836565266,-8.25522449691147,1.51616978138999e-16,3.45120919267567e-16
"CDKN1B|ENST00000228872.9|9",2139.41779349795,-2.85305060416215,0.107543452763311,-26.529282172494,4.45410800021133e-155,1.86574174274587e-153
"CDKN1C|ENST00000440480.8|3",3805.01093437999,-2.83830344238593,0.0903325286499824,-31.4206132032869,1.05828237451456e-216,1.17390952284115e-214
"CDKN2A|ENST00000579755.2|2",1424.067438822,-2.72106435080632,0.102307981297435,-26.5967944660691,7.39309038787822e-156,3.10769202971162e-154
"CDKN2A|ENST00000579755.2|3",1125.66026579242,-3.20590468618148,0.117092524389011,-27.3792430636361,4.84602540374463e-165,2.35042041849638e-163
"CDKN2A|ENST00000579755.2|4",1072.19787820561,-2.51205602561823,0.153746011809485,-16.3389996010502,5.21007363944367e-60,4.26634874918217e-59
"CDKN2B|ENST00000276925.7|2",6884.65529129134,1.50185369352285,0.0833512565827127,18.018368949633,1.39804808801108e-72,1.51434141902104e-71
"CDKN2B|ENST00000276925.7|3",4588.07348670058,1.55338444758598,0.0962550143403403,16.1382184422465,1.37451792967442e-58,1.08906910036373e-57
"CDKN2B|ENST00000276925.7|4",4657.46273034744,1.36676079437965,0.128704751070541,10.619349969688,2.42242062661862e-26,7.62496035388624e-26
"CDKN2B|ENST00000276925.7|5",10550.9882796554,1.45564795400247,0.104589956772861,13.9176647444622,4.94808334869092e-44,2.66418150639628e-43
"CDKN2B|ENST00000276925.7|12",365.49137069397,-2.32416909618127,0.182354610296973,-12.745326769618,3.31000986819691e-37,1.46866363781478e-36
"CDKN2B|ENST00000276925.7|13",545.665048142149,-1.33182307081711,0.12921227263781,-10.3072490223145,6.53450420683824e-25,1.95757340329888e-24
"CDKN2B|ENST00000276925.7|16",72.029053376271,-1.52076347501258,0.338575779554493,-4.49164874408217,7.06739154500538e-06,1.04308674028785e-05
"CDKN2B|ENST00000276925.7|17",521.530465455267,-1.84020565885197,0.131034058785959,-14.043720204515,8.41752885923394e-45,4.66429212458939e-44
"CDKN2B|ENST00000276925.7|18",97.4598046985985,-1.6681147289392,0.298566347886424,-5.5870822038315,2.3091643607385e-08,3.81253983484665e-08
"CDKN2B|ENST00000276925.7|22",402.026274075197,-1.34223153100475,0.15829430203079,-8.47934204696556,2.26470973912061e-17,5.29389710725169e-17
"CEP152|ENST00000380950.7|2",1357.31336335537,-1.98951332829561,0.103775351638388,-19.1713475009768,6.42235195933475e-82,8.39037911372195e-81
"CHAMP1|ENST00000361283.4|1",1882.21239698806,-2.525652517323,0.0959659188165067,-26.3182236826411,1.18648327895416e-152,4.78588204776797e-151
"CHAMP1|ENST00000361283.4|2",43.8652334927781,-4.11434912700446,0.554961524495961,-7.41375563061111,1.22772051209035e-13,2.51334445229706e-13
"CHAMP1|ENST00000361283.4|6|mutated",723.001571871388,-1.1847068599021,0.463570820827792,-2.55561136869354,0.0106001434218205,0.013055383796999
"CHAMP1|ENST00000361283.4|7",3258.56934881717,-2.15208814365582,0.0872120567731613,-24.6764979898755,1.9123785019136e-134,6.06092445844575e-133
"CHAMP1|ENST00000361283.4|7|mutated",2965.14662331378,-2.24924891546973,0.108907596561349,-20.6528193302173,9.20858896888367e-95,1.52796254636048e-93
"CHD2|ENST00000394196.9|1",10969.9934894117,2.06849802508084,0.108390276197056,19.0837969756648,3.44312956525191e-81,4.44969710806018e-80
"CHD2|ENST00000394196.9|2",6015.27776130852,1.25603701243864,0.0917911048792511,13.6836462976552,1.27153134074944e-42,6.55180449986163e-42
"CHD2|ENST00000394196.9|6",1875.97078854267,1.59339060319692,0.0952751508461131,16.7240942580142,8.74962436360917e-63,7.57921184931582e-62
"CHD2|ENST00000394196.9|12",8746.14205197172,1.67965358376016,0.0930097085847753,18.0589059929073,6.71400387646548e-73,7.31881405278039e-72
"CHD2|ENST00000394196.9|13",18317.6819157707,1.56432991217237,0.10955931687667,14.2783832244347,2.98445201684175e-46,1.72141238140415e-45
"CHD2|ENST00000394196.9|14",4844.88487483869,1.33464874928682,0.10145365838662,13.1552550249172,1.58746984522491e-39,7.53482121465707e-39
"CHD2|ENST00000394196.9|18",862.592032246322,-1.51149158580175,0.108880009276346,-13.8821772320524,8.12382597869322e-44,4.35256865942508e-43
"CHD2|ENST00000394196.9|19",1485.34647538928,-1.6207781496438,0.0989959241696645,-16.3721705033636,3.02240010927344e-60,2.49025813680163e-59
"CHD2|ENST00000394196.9|23",3528.12924254735,-1.48168494639284,0.0992312713261167,-14.9316332098919,2.05178494876768e-50,1.32437412102569e-49
"CHD2|ENST00000394196.9|23|mutated",4913.3410766555,-1.48385551582965,0.0915561025396574,-16.207062933756,4.4954511563279e-59,3.60237490654235e-58
"CHD2|ENST00000394196.9|24",1073.27303086051,-4.15825692553244,0.135833311362398,-30.6129393727168,8.23359124191046e-206,7.47260780894601e-204
"CHD5|ENST00000262450.8|1",4858.35717557273,1.08657507756073,0.110102962766949,9.86871788237571,5.68870602888575e-23,1.59790617177143e-22
